,Sport,Year,Weight,count
4801,Beach Volleyball,2016,86.0,2
4802,Beach Volleyball,2016,87.0,3
4803,Beach Volleyball,2016,88.0,7
4804,Beach Volleyball,2016,89.0,3
4805,Beach Volleyball,2016,90.0,5
4806,Beach Volleyball,2016,91.0,1
4807,Beach Volleyball,2016,92.0,2
4808,Beach Volleyball,2016,93.0,1
4809,Beach Volleyball,2016,94.0,1
4810,Beach Volleyball,2016,95.0,3
4811,Beach Volleyball,2016,99.0,1
4812,Beach Volleyball,2016,101.0,1
4813,Beach Volleyball,2016,105.0,1
4814,Beach Volleyball,2016,106.0,2
4815,Biathlon,1960,65.0,1
4816,Biathlon,1960,68.0,1
4817,Biathlon,1960,70.0,1
4818,Biathlon,1960,72.0,1
4819,Biathlon,1960,74.0,1
4820,Biathlon,1960,75.0,2
4821,Biathlon,1960,80.0,1
4822,Biathlon,1960,85.0,1
4823,Biathlon,1964,57.0,1
4824,Biathlon,1964,62.0,1
4825,Biathlon,1964,63.0,1
4826,Biathlon,1964,65.0,4
4827,Biathlon,1964,66.0,2
4828,Biathlon,1964,67.0,2
4829,Biathlon,1964,68.0,4
4830,Biathlon,1964,70.0,5
4831,Biathlon,1964,71.0,3
4832,Biathlon,1964,72.0,5
4833,Biathlon,1964,73.0,5
4834,Biathlon,1964,74.0,2
4835,Biathlon,1964,75.0,2
4836,Biathlon,1964,76.0,1
4837,Biathlon,1964,78.0,2
4838,Biathlon,1964,80.0,2
4839,Biathlon,1964,85.0,1
4840,Biathlon,1968,54.0,2
4841,Biathlon,1968,57.0,2
4842,Biathlon,1968,59.0,2
4843,Biathlon,1968,61.5,1
4844,Biathlon,1968,63.0,1
4845,Biathlon,1968,65.0,4
4846,Biathlon,1968,66.0,7
4847,Biathlon,1968,67.0,4
4848,Biathlon,1968,68.0,7
4849,Biathlon,1968,69.0,3
4850,Biathlon,1968,69.5,1
4851,Biathlon,1968,70.0,17
4852,Biathlon,1968,71.0,6
4853,Biathlon,1968,72.0,9
4854,Biathlon,1968,73.0,3
4855,Biathlon,1968,74.0,5
4856,Biathlon,1968,74.5,1
4857,Biathlon,1968,75.0,10
4858,Biathlon,1968,76.0,6
4859,Biathlon,1968,78.0,5
4860,Biathlon,1968,79.0,1
4861,Biathlon,1968,80.0,4
4862,Biathlon,1968,81.0,1
4863,Biathlon,1968,82.0,5
4864,Biathlon,1968,83.0,1
4865,Biathlon,1968,88.0,2
4866,Biathlon,1968,95.0,2
4867,Biathlon,1972,54.0,2
4868,Biathlon,1972,59.0,2
4869,Biathlon,1972,60.0,2
4870,Biathlon,1972,61.0,1
4871,Biathlon,1972,61.5,2
4872,Biathlon,1972,62.0,2
4873,Biathlon,1972,63.0,2
4874,Biathlon,1972,64.0,3
4875,Biathlon,1972,65.0,3
4876,Biathlon,1972,66.0,10
4877,Biathlon,1972,68.0,13
4878,Biathlon,1972,69.0,6
4879,Biathlon,1972,69.5,1
4880,Biathlon,1972,70.0,10
4881,Biathlon,1972,71.0,7
4882,Biathlon,1972,72.0,11
4883,Biathlon,1972,73.0,5
4884,Biathlon,1972,74.0,3
4885,Biathlon,1972,75.0,2
4886,Biathlon,1972,76.0,2
4887,Biathlon,1972,77.0,2
4888,Biathlon,1972,78.0,6
4889,Biathlon,1972,79.0,4
4890,Biathlon,1972,81.0,1
4891,Biathlon,1972,82.0,2
4892,Biathlon,1972,88.0,2
4893,Biathlon,1976,54.0,1
4894,Biathlon,1976,59.0,1
4895,Biathlon,1976,60.0,2
4896,Biathlon,1976,61.5,2
4897,Biathlon,1976,62.0,2
4898,Biathlon,1976,63.0,7
4899,Biathlon,1976,64.0,4
4900,Biathlon,1976,65.0,2
4901,Biathlon,1976,66.0,7
4902,Biathlon,1976,67.0,3
4903,Biathlon,1976,68.0,8
4904,Biathlon,1976,69.0,1
4905,Biathlon,1976,70.0,4
4906,Biathlon,1976,71.0,5
4907,Biathlon,1976,72.0,6
4908,Biathlon,1976,73.0,3
4909,Biathlon,1976,74.0,5
4910,Biathlon,1976,75.0,3
4911,Biathlon,1976,76.0,4
4912,Biathlon,1976,77.0,4
4913,Biathlon,1976,78.0,6
4914,Biathlon,1976,79.0,4
4915,Biathlon,1976,82.0,3
4916,Biathlon,1976,84.0,2
4917,Biathlon,1976,95.0,2
4918,Biathlon,1980,56.0,3
4919,Biathlon,1980,61.0,6
4920,Biathlon,1980,62.0,2
4921,Biathlon,1980,63.0,4
4922,Biathlon,1980,64.0,8
4923,Biathlon,1980,65.0,5
4924,Biathlon,1980,66.0,4
4925,Biathlon,1980,67.5,2
4926,Biathlon,1980,68.0,7
4927,Biathlon,1980,69.0,2
4928,Biathlon,1980,70.0,4
4929,Biathlon,1980,71.0,8
4930,Biathlon,1980,72.0,8
4931,Biathlon,1980,73.0,9
4932,Biathlon,1980,74.0,1
4933,Biathlon,1980,75.0,7
4934,Biathlon,1980,76.0,2
4935,Biathlon,1980,77.0,13
4936,Biathlon,1980,78.0,8
4937,Biathlon,1980,80.0,2
4938,Biathlon,1980,81.0,1
4939,Biathlon,1980,82.0,5
4940,Biathlon,1980,84.0,2
4941,Biathlon,1980,95.0,3
4942,Biathlon,1984,56.0,3
4943,Biathlon,1984,60.0,2
4944,Biathlon,1984,61.0,2
4945,Biathlon,1984,62.0,2
4946,Biathlon,1984,63.0,2
4947,Biathlon,1984,65.0,3
4948,Biathlon,1984,66.0,6
4949,Biathlon,1984,67.0,6
4950,Biathlon,1984,68.0,10
4951,Biathlon,1984,69.0,13
4952,Biathlon,1984,70.0,16
4953,Biathlon,1984,71.0,15
4954,Biathlon,1984,72.0,12
4955,Biathlon,1984,73.0,4
4956,Biathlon,1984,74.0,5
4957,Biathlon,1984,75.0,8
4958,Biathlon,1984,76.0,12
4959,Biathlon,1984,77.0,15
4960,Biathlon,1984,78.0,21
4961,Biathlon,1984,79.0,3
4962,Biathlon,1984,80.0,2
4963,Biathlon,1984,82.0,5
4964,Biathlon,1984,84.0,4
4965,Biathlon,1984,95.0,3
4966,Biathlon,1988,57.0,1
4967,Biathlon,1988,58.0,3
4968,Biathlon,1988,62.0,2
4969,Biathlon,1988,63.0,3
4970,Biathlon,1988,64.0,3
4971,Biathlon,1988,65.0,3
4972,Biathlon,1988,66.0,6
4973,Biathlon,1988,67.0,5
4974,Biathlon,1988,68.0,13
4975,Biathlon,1988,69.0,14
4976,Biathlon,1988,70.0,18
4977,Biathlon,1988,70.5,2
4978,Biathlon,1988,71.0,9
4979,Biathlon,1988,72.0,10
4980,Biathlon,1988,73.0,7
4981,Biathlon,1988,74.0,10
4982,Biathlon,1988,75.0,7
4983,Biathlon,1988,76.0,8
4984,Biathlon,1988,77.0,5
4985,Biathlon,1988,78.0,22
4986,Biathlon,1988,80.0,1
4987,Biathlon,1988,82.0,4
4988,Biathlon,1988,83.0,6
4989,Biathlon,1988,84.0,2
4990,Biathlon,1988,95.0,3
4991,Biathlon,1992,45.0,2
4992,Biathlon,1992,48.0,3
4993,Biathlon,1992,50.0,5
4994,Biathlon,1992,51.0,3
4995,Biathlon,1992,52.0,11
4996,Biathlon,1992,53.0,4
4997,Biathlon,1992,54.0,5
4998,Biathlon,1992,55.0,10
4999,Biathlon,1992,56.0,12
5000,Biathlon,1992,57.0,17
5001,Biathlon,1992,58.0,20
5002,Biathlon,1992,59.0,5
5003,Biathlon,1992,60.0,25
5004,Biathlon,1992,61.0,10
5005,Biathlon,1992,62.0,12
5006,Biathlon,1992,63.0,5
5007,Biathlon,1992,64.0,3
5008,Biathlon,1992,65.0,16
5009,Biathlon,1992,66.0,16
5010,Biathlon,1992,67.0,18
5011,Biathlon,1992,68.0,14
5012,Biathlon,1992,69.0,3
5013,Biathlon,1992,70.0,29
5014,Biathlon,1992,70.5,3
5015,Biathlon,1992,71.0,9
5016,Biathlon,1992,72.0,16
5017,Biathlon,1992,73.0,12
5018,Biathlon,1992,74.0,7
5019,Biathlon,1992,75.0,13
5020,Biathlon,1992,76.0,14
5021,Biathlon,1992,77.0,4
5022,Biathlon,1992,78.0,13
5023,Biathlon,1992,79.0,7
5024,Biathlon,1992,80.0,10
5025,Biathlon,1992,81.0,4
5026,Biathlon,1992,82.0,6
5027,Biathlon,1992,83.0,3
5028,Biathlon,1992,84.0,3
5029,Biathlon,1992,95.0,2
5030,Biathlon,1994,45.0,2
5031,Biathlon,1994,50.0,5
5032,Biathlon,1994,51.0,8
5033,Biathlon,1994,52.0,17
5034,Biathlon,1994,53.0,8
5035,Biathlon,1994,54.0,9
5036,Biathlon,1994,55.0,13
5037,Biathlon,1994,56.0,10
5038,Biathlon,1994,57.0,21
5039,Biathlon,1994,58.0,23
5040,Biathlon,1994,59.0,5
5041,Biathlon,1994,60.0,21
5042,Biathlon,1994,61.0,16
5043,Biathlon,1994,62.0,9
5044,Biathlon,1994,63.0,6
5045,Biathlon,1994,64.0,2
5046,Biathlon,1994,65.0,25
5047,Biathlon,1994,66.0,11
5048,Biathlon,1994,67.0,14
5049,Biathlon,1994,68.0,15
5050,Biathlon,1994,69.0,3
5051,Biathlon,1994,70.0,20
5052,Biathlon,1994,70.5,3
5053,Biathlon,1994,71.0,7
5054,Biathlon,1994,72.0,14
5055,Biathlon,1994,73.0,9
5056,Biathlon,1994,74.0,11
5057,Biathlon,1994,75.0,15
5058,Biathlon,1994,76.0,10
5059,Biathlon,1994,77.0,8
5060,Biathlon,1994,78.0,12
5061,Biathlon,1994,79.0,11
5062,Biathlon,1994,80.0,4
5063,Biathlon,1994,81.0,4
5064,Biathlon,1994,82.0,9
5065,Biathlon,1994,83.0,1
5066,Biathlon,1994,84.0,5
5067,Biathlon,1994,85.0,2
5068,Biathlon,1994,90.0,2
5069,Biathlon,1994,95.0,1
5070,Biathlon,1998,50.0,6
5071,Biathlon,1998,51.0,10
5072,Biathlon,1998,52.0,26
5073,Biathlon,1998,53.0,2
5074,Biathlon,1998,54.0,15
5075,Biathlon,1998,55.0,13
5076,Biathlon,1998,56.0,6
5077,Biathlon,1998,57.0,21
5078,Biathlon,1998,58.0,14
5079,Biathlon,1998,59.0,3
5080,Biathlon,1998,60.0,25
5081,Biathlon,1998,61.0,13
5082,Biathlon,1998,62.0,20
5083,Biathlon,1998,63.0,13
5084,Biathlon,1998,64.0,9
5085,Biathlon,1998,65.0,16
5086,Biathlon,1998,66.0,5
5087,Biathlon,1998,67.0,7
5088,Biathlon,1998,68.0,7
5089,Biathlon,1998,69.0,8
5090,Biathlon,1998,70.0,21
5091,Biathlon,1998,70.5,2
5092,Biathlon,1998,71.0,1
5093,Biathlon,1998,72.0,30
5094,Biathlon,1998,73.0,16
5095,Biathlon,1998,74.0,10
5096,Biathlon,1998,75.0,29
5097,Biathlon,1998,76.0,13
5098,Biathlon,1998,77.0,5
5099,Biathlon,1998,78.0,4
5100,Biathlon,1998,79.0,10
5101,Biathlon,1998,80.0,11
5102,Biathlon,1998,81.0,8
5103,Biathlon,1998,82.0,5
5104,Biathlon,1998,83.0,3
5105,Biathlon,1998,85.0,3
5106,Biathlon,1998,90.0,3
5107,Biathlon,2002,48.0,1
5108,Biathlon,2002,49.0,4
5109,Biathlon,2002,50.0,14
5110,Biathlon,2002,51.0,6
5111,Biathlon,2002,52.0,38
5112,Biathlon,2002,53.0,14
5113,Biathlon,2002,54.0,17
5114,Biathlon,2002,55.0,36
5115,Biathlon,2002,56.0,14
5116,Biathlon,2002,57.0,15
5117,Biathlon,2002,58.0,19
5118,Biathlon,2002,59.0,5
5119,Biathlon,2002,60.0,35
5120,Biathlon,2002,61.0,9
5121,Biathlon,2002,62.0,15
5122,Biathlon,2002,63.0,12
5123,Biathlon,2002,64.0,14
5124,Biathlon,2002,65.0,13
5125,Biathlon,2002,66.0,11
5126,Biathlon,2002,68.0,21
5127,Biathlon,2002,69.0,20
5128,Biathlon,2002,70.0,37
5129,Biathlon,2002,71.0,2
5130,Biathlon,2002,72.0,33
5131,Biathlon,2002,73.0,21
5132,Biathlon,2002,74.0,7
5133,Biathlon,2002,75.0,25
5134,Biathlon,2002,76.0,19
5135,Biathlon,2002,77.0,4
5136,Biathlon,2002,78.0,19
5137,Biathlon,2002,79.0,10
5138,Biathlon,2002,80.0,20
5139,Biathlon,2002,81.0,7
5140,Biathlon,2002,82.0,11
5141,Biathlon,2002,83.0,7
5142,Biathlon,2002,85.0,2
5143,Biathlon,2002,87.0,2
5144,Biathlon,2002,90.0,5
5145,Biathlon,2006,47.0,3
5146,Biathlon,2006,48.0,8
5147,Biathlon,2006,49.0,8
5148,Biathlon,2006,50.0,17
5149,Biathlon,2006,51.0,5
5150,Biathlon,2006,52.0,35
5151,Biathlon,2006,53.0,20
5152,Biathlon,2006,54.0,26
5153,Biathlon,2006,55.0,51
5154,Biathlon,2006,56.0,22
5155,Biathlon,2006,57.0,14
5156,Biathlon,2006,58.0,17
5157,Biathlon,2006,59.0,12
5158,Biathlon,2006,60.0,35
5159,Biathlon,2006,61.0,16
5160,Biathlon,2006,62.0,14
5161,Biathlon,2006,63.0,13
5162,Biathlon,2006,64.0,11
5163,Biathlon,2006,65.0,28
5164,Biathlon,2006,66.0,10
5165,Biathlon,2006,67.0,4
5166,Biathlon,2006,68.0,11
5167,Biathlon,2006,69.0,12
5168,Biathlon,2006,70.0,33
5169,Biathlon,2006,71.0,3
5170,Biathlon,2006,72.0,46
5171,Biathlon,2006,73.0,19
5172,Biathlon,2006,74.0,17
5173,Biathlon,2006,75.0,35
5174,Biathlon,2006,76.0,14
5175,Biathlon,2006,77.0,7
5176,Biathlon,2006,78.0,18
5177,Biathlon,2006,79.0,11
5178,Biathlon,2006,80.0,21
5179,Biathlon,2006,81.0,8
5180,Biathlon,2006,82.0,8
5181,Biathlon,2006,83.0,9
5182,Biathlon,2006,84.0,5
5183,Biathlon,2006,85.0,3
5184,Biathlon,2006,90.0,7
5185,Biathlon,2006,91.0,2
5186,Biathlon,2010,48.0,2
5187,Biathlon,2010,49.0,10
5188,Biathlon,2010,50.0,10
5189,Biathlon,2010,51.0,17
5190,Biathlon,2010,52.0,30
5191,Biathlon,2010,53.0,24
5192,Biathlon,2010,54.0,24
5193,Biathlon,2010,55.0,24
5194,Biathlon,2010,56.0,30
5195,Biathlon,2010,57.0,4
5196,Biathlon,2010,58.0,32
5197,Biathlon,2010,59.0,36
5198,Biathlon,2010,60.0,43
5199,Biathlon,2010,61.0,13
5200,Biathlon,2010,62.0,15
5201,Biathlon,2010,63.0,13
5202,Biathlon,2010,64.0,12
5203,Biathlon,2010,65.0,29
5204,Biathlon,2010,66.0,18
5205,Biathlon,2010,67.0,18
5206,Biathlon,2010,68.0,3
5207,Biathlon,2010,69.0,16
5208,Biathlon,2010,70.0,24
5209,Biathlon,2010,71.0,3
5210,Biathlon,2010,72.0,46
5211,Biathlon,2010,73.0,34
5212,Biathlon,2010,74.0,15
5213,Biathlon,2010,75.0,28
5214,Biathlon,2010,76.0,11
5215,Biathlon,2010,77.0,11
5216,Biathlon,2010,78.0,9
5217,Biathlon,2010,79.0,10
5218,Biathlon,2010,80.0,36
5219,Biathlon,2010,81.0,4
5220,Biathlon,2010,82.0,10
5221,Biathlon,2010,83.0,5
5222,Biathlon,2010,85.0,9
5223,Biathlon,2010,90.0,1
5224,Biathlon,2010,91.0,4
5225,Biathlon,2014,47.0,3
5226,Biathlon,2014,48.0,1
5227,Biathlon,2014,49.0,11
5228,Biathlon,2014,50.0,7
5229,Biathlon,2014,51.0,20
5230,Biathlon,2014,52.0,26
5231,Biathlon,2014,53.0,19
5232,Biathlon,2014,54.0,7
5233,Biathlon,2014,55.0,30
5234,Biathlon,2014,56.0,30
5235,Biathlon,2014,57.0,18
5236,Biathlon,2014,58.0,28
5237,Biathlon,2014,59.0,43
5238,Biathlon,2014,60.0,29
5239,Biathlon,2014,61.0,4
5240,Biathlon,2014,62.0,26
5241,Biathlon,2014,63.0,4
5242,Biathlon,2014,64.0,16
5243,Biathlon,2014,65.0,39
5244,Biathlon,2014,66.0,27
5245,Biathlon,2014,67.0,25
5246,Biathlon,2014,68.0,22
5247,Biathlon,2014,69.0,15
5248,Biathlon,2014,70.0,35
5249,Biathlon,2014,71.0,2
5250,Biathlon,2014,72.0,34
5251,Biathlon,2014,73.0,21
5252,Biathlon,2014,74.0,38
5253,Biathlon,2014,75.0,21
5254,Biathlon,2014,76.0,9
5255,Biathlon,2014,77.0,26
5256,Biathlon,2014,78.0,9
5257,Biathlon,2014,79.0,11
5258,Biathlon,2014,80.0,38
5259,Biathlon,2014,81.0,2
5260,Biathlon,2014,82.0,5
5261,Biathlon,2014,83.0,9
5262,Biathlon,2014,85.0,2
5263,Biathlon,2014,91.0,2
5264,Bobsleigh,1928,71.0,1
5265,Bobsleigh,1928,82.0,2
5266,Bobsleigh,1928,85.0,1
5267,Bobsleigh,1928,103.0,1
5268,Bobsleigh,1932,55.0,2
5269,Bobsleigh,1932,65.0,1
5270,Bobsleigh,1936,55.0,2
5271,Bobsleigh,1936,86.0,1
5272,Bobsleigh,1948,92.0,1
5273,Bobsleigh,1952,90.0,1
5274,Bobsleigh,1952,92.0,1
5275,Bobsleigh,1952,130.0,2
5276,Bobsleigh,1952,145.0,1
5277,Bobsleigh,1956,68.0,4
5278,Bobsleigh,1956,69.0,1
5279,Bobsleigh,1956,70.0,4
5280,Bobsleigh,1956,73.0,3
5281,Bobsleigh,1956,76.0,1
5282,Bobsleigh,1956,78.0,4
5283,Bobsleigh,1956,80.0,2
5284,Bobsleigh,1956,83.0,2
5285,Bobsleigh,1956,84.0,2
5286,Bobsleigh,1956,85.0,2
5287,Bobsleigh,1956,89.0,1
5288,Bobsleigh,1956,90.0,3
5289,Bobsleigh,1956,92.0,2
5290,Bobsleigh,1956,110.0,1
5291,Bobsleigh,1956,114.0,1
5292,Bobsleigh,1956,115.0,2
5293,Bobsleigh,1956,130.0,2
5294,Bobsleigh,1964,62.0,1
5295,Bobsleigh,1964,64.0,1
5296,Bobsleigh,1964,65.0,4
5297,Bobsleigh,1964,68.0,3
5298,Bobsleigh,1964,71.0,1
5299,Bobsleigh,1964,72.0,2
5300,Bobsleigh,1964,73.0,3
5301,Bobsleigh,1964,74.0,2
5302,Bobsleigh,1964,75.0,4
5303,Bobsleigh,1964,76.0,2
5304,Bobsleigh,1964,77.0,2
5305,Bobsleigh,1964,78.0,4
5306,Bobsleigh,1964,80.0,9
5307,Bobsleigh,1964,81.0,1
5308,Bobsleigh,1964,82.0,9
5309,Bobsleigh,1964,83.0,3
5310,Bobsleigh,1964,84.0,4
5311,Bobsleigh,1964,85.0,8
5312,Bobsleigh,1964,86.0,5
5313,Bobsleigh,1964,87.0,3
5314,Bobsleigh,1964,88.0,1
5315,Bobsleigh,1964,89.0,2
5316,Bobsleigh,1964,90.0,2
5317,Bobsleigh,1964,91.0,2
5318,Bobsleigh,1964,92.0,2
5319,Bobsleigh,1964,93.0,3
5320,Bobsleigh,1964,95.0,5
5321,Bobsleigh,1964,96.0,1
5322,Bobsleigh,1964,114.0,2
5323,Bobsleigh,1968,60.0,1
5324,Bobsleigh,1968,67.0,1
5325,Bobsleigh,1968,68.0,2
5326,Bobsleigh,1968,69.0,1
5327,Bobsleigh,1968,70.0,10
5328,Bobsleigh,1968,72.0,4
5329,Bobsleigh,1968,73.0,7
5330,Bobsleigh,1968,74.0,3
5331,Bobsleigh,1968,75.0,7
5332,Bobsleigh,1968,76.0,2
5333,Bobsleigh,1968,77.0,3
5334,Bobsleigh,1968,78.0,2
5335,Bobsleigh,1968,79.0,2
5336,Bobsleigh,1968,80.0,5
5337,Bobsleigh,1968,81.0,1
5338,Bobsleigh,1968,82.0,6
5339,Bobsleigh,1968,83.0,4
5340,Bobsleigh,1968,84.0,9
5341,Bobsleigh,1968,85.0,11
5342,Bobsleigh,1968,86.0,7
5343,Bobsleigh,1968,87.0,3
5344,Bobsleigh,1968,88.0,3
5345,Bobsleigh,1968,89.0,3
5346,Bobsleigh,1968,90.0,4
5347,Bobsleigh,1968,91.0,5
5348,Bobsleigh,1968,92.0,3
5349,Bobsleigh,1968,93.0,5
5350,Bobsleigh,1968,94.0,1
5351,Bobsleigh,1968,95.0,1
5352,Bobsleigh,1968,98.0,2
5353,Bobsleigh,1968,102.0,2
5354,Bobsleigh,1972,61.0,1
5355,Bobsleigh,1972,63.0,2
5356,Bobsleigh,1972,65.0,2
5357,Bobsleigh,1972,66.0,1
5358,Bobsleigh,1972,67.0,4
5359,Bobsleigh,1972,68.0,1
5360,Bobsleigh,1972,69.0,1
5361,Bobsleigh,1972,70.0,3
5362,Bobsleigh,1972,71.0,2
5363,Bobsleigh,1972,72.0,4
5364,Bobsleigh,1972,75.0,11
5365,Bobsleigh,1972,76.0,1
5366,Bobsleigh,1972,77.0,2
5367,Bobsleigh,1972,78.0,6
5368,Bobsleigh,1972,79.0,4
5369,Bobsleigh,1972,80.0,12
5370,Bobsleigh,1972,81.0,1
5371,Bobsleigh,1972,82.0,9
5372,Bobsleigh,1972,83.0,1
5373,Bobsleigh,1972,84.0,4
5374,Bobsleigh,1972,85.0,5
5375,Bobsleigh,1972,86.0,4
5376,Bobsleigh,1972,87.0,3
5377,Bobsleigh,1972,88.0,2
5378,Bobsleigh,1972,89.0,4
5379,Bobsleigh,1972,90.0,8
5380,Bobsleigh,1972,91.0,4
5381,Bobsleigh,1972,92.0,2
5382,Bobsleigh,1972,93.0,2
5383,Bobsleigh,1972,94.0,2
5384,Bobsleigh,1972,95.0,1
5385,Bobsleigh,1972,105.0,2
5386,Bobsleigh,1976,65.0,1
5387,Bobsleigh,1976,67.0,2
5388,Bobsleigh,1976,70.0,2
5389,Bobsleigh,1976,71.0,2
5390,Bobsleigh,1976,72.0,2
5391,Bobsleigh,1976,75.0,8
5392,Bobsleigh,1976,76.0,1
5393,Bobsleigh,1976,77.0,2
5394,Bobsleigh,1976,78.0,6
5395,Bobsleigh,1976,79.0,2
5396,Bobsleigh,1976,80.0,6
5397,Bobsleigh,1976,81.0,2
5398,Bobsleigh,1976,82.0,6
5399,Bobsleigh,1976,83.0,3
5400,Bobsleigh,1976,84.0,2
5401,Bobsleigh,1976,85.0,5
5402,Bobsleigh,1976,86.0,10
5403,Bobsleigh,1976,87.0,3
5404,Bobsleigh,1976,88.0,1
5405,Bobsleigh,1976,89.0,2
5406,Bobsleigh,1976,90.0,9
5407,Bobsleigh,1976,91.0,4
5408,Bobsleigh,1976,92.0,2
5409,Bobsleigh,1976,93.0,2
5410,Bobsleigh,1976,94.0,2
5411,Bobsleigh,1976,95.0,4
5412,Bobsleigh,1980,70.0,2
5413,Bobsleigh,1980,72.0,1
5414,Bobsleigh,1980,74.0,2
5415,Bobsleigh,1980,75.0,4
5416,Bobsleigh,1980,76.0,1
5417,Bobsleigh,1980,77.0,1
5418,Bobsleigh,1980,78.0,3
5419,Bobsleigh,1980,79.0,2
5420,Bobsleigh,1980,80.0,3
5421,Bobsleigh,1980,81.0,2
5422,Bobsleigh,1980,82.0,11
5423,Bobsleigh,1980,83.0,4
5424,Bobsleigh,1980,84.0,2
5425,Bobsleigh,1980,85.0,7
5426,Bobsleigh,1980,86.0,5
5427,Bobsleigh,1980,88.0,2
5428,Bobsleigh,1980,89.0,1
5429,Bobsleigh,1980,90.0,3
5430,Bobsleigh,1980,91.0,7
5431,Bobsleigh,1980,92.0,7
5432,Bobsleigh,1980,94.0,3
5433,Bobsleigh,1980,95.0,4
5434,Bobsleigh,1980,98.0,1
5435,Bobsleigh,1980,100.0,1
5436,Bobsleigh,1984,70.0,3
5437,Bobsleigh,1984,73.0,1
5438,Bobsleigh,1984,75.0,4
5439,Bobsleigh,1984,76.0,1
5440,Bobsleigh,1984,78.0,5
5441,Bobsleigh,1984,79.0,2
5442,Bobsleigh,1984,80.0,9
5443,Bobsleigh,1984,81.0,4
5444,Bobsleigh,1984,82.0,4
5445,Bobsleigh,1984,83.0,3
5446,Bobsleigh,1984,84.0,5
5447,Bobsleigh,1984,85.0,13
5448,Bobsleigh,1984,86.0,15
5449,Bobsleigh,1984,87.0,3
5450,Bobsleigh,1984,88.0,6
5451,Bobsleigh,1984,89.0,10
5452,Bobsleigh,1984,90.0,7
5453,Bobsleigh,1984,91.0,12
5454,Bobsleigh,1984,92.0,6
5455,Bobsleigh,1984,93.0,4
5456,Bobsleigh,1984,94.0,2
5457,Bobsleigh,1984,95.0,6
5458,Bobsleigh,1984,97.0,2
5459,Bobsleigh,1984,98.0,1
5460,Bobsleigh,1984,100.0,2
5461,Bobsleigh,1984,103.0,2
5462,Bobsleigh,1984,108.0,1
5463,Bobsleigh,1984,110.0,2
5464,Bobsleigh,1988,72.0,1
5465,Bobsleigh,1988,77.0,1
5466,Bobsleigh,1988,78.0,4
5467,Bobsleigh,1988,80.0,4
5468,Bobsleigh,1988,81.0,3
5469,Bobsleigh,1988,82.0,2
5470,Bobsleigh,1988,83.0,6
5471,Bobsleigh,1988,84.0,8
5472,Bobsleigh,1988,85.0,6
5473,Bobsleigh,1988,86.0,18
5474,Bobsleigh,1988,87.0,4
5475,Bobsleigh,1988,88.0,5
5476,Bobsleigh,1988,89.0,10
5477,Bobsleigh,1988,90.0,13
5478,Bobsleigh,1988,91.0,3
5479,Bobsleigh,1988,92.0,6
5480,Bobsleigh,1988,93.0,5
5481,Bobsleigh,1988,94.0,2
5482,Bobsleigh,1988,95.0,6
5483,Bobsleigh,1988,96.0,1
5484,Bobsleigh,1988,97.0,4
5485,Bobsleigh,1988,98.0,4
5486,Bobsleigh,1988,99.0,1
5487,Bobsleigh,1988,100.0,2
5488,Bobsleigh,1988,103.0,3
5489,Bobsleigh,1988,107.0,2
5490,Bobsleigh,1992,72.0,3
5491,Bobsleigh,1992,74.0,1
5492,Bobsleigh,1992,77.0,3
5493,Bobsleigh,1992,78.0,1
5494,Bobsleigh,1992,79.0,1
5495,Bobsleigh,1992,80.0,8
5496,Bobsleigh,1992,81.0,4
5497,Bobsleigh,1992,82.0,6
5498,Bobsleigh,1992,83.0,7
5499,Bobsleigh,1992,84.0,2
5500,Bobsleigh,1992,85.0,6
5501,Bobsleigh,1992,86.0,19
5502,Bobsleigh,1992,87.0,12
5503,Bobsleigh,1992,88.0,10
5504,Bobsleigh,1992,89.0,7
5505,Bobsleigh,1992,90.0,16
5506,Bobsleigh,1992,92.0,4
5507,Bobsleigh,1992,93.0,14
5508,Bobsleigh,1992,94.0,7
5509,Bobsleigh,1992,95.0,7
5510,Bobsleigh,1992,96.0,4
5511,Bobsleigh,1992,97.0,7
5512,Bobsleigh,1992,98.0,4
5513,Bobsleigh,1992,99.0,2
5514,Bobsleigh,1992,100.0,1
5515,Bobsleigh,1992,103.0,4
5516,Bobsleigh,1992,104.0,1
5517,Bobsleigh,1992,105.0,2
5518,Bobsleigh,1992,107.0,1
5519,Bobsleigh,1992,110.0,4
5520,Bobsleigh,1992,111.0,1
5521,Bobsleigh,1994,72.0,1
5522,Bobsleigh,1994,73.0,2
5523,Bobsleigh,1994,74.0,1
5524,Bobsleigh,1994,76.0,3
5525,Bobsleigh,1994,77.0,1
5526,Bobsleigh,1994,79.0,3
5527,Bobsleigh,1994,80.0,8
5528,Bobsleigh,1994,81.0,3
5529,Bobsleigh,1994,82.0,9
5530,Bobsleigh,1994,83.0,6
5531,Bobsleigh,1994,84.0,5
5532,Bobsleigh,1994,85.0,12
5533,Bobsleigh,1994,86.0,11
5534,Bobsleigh,1994,87.0,8
5535,Bobsleigh,1994,88.0,10
5536,Bobsleigh,1994,89.0,8
5537,Bobsleigh,1994,90.0,15
5538,Bobsleigh,1994,91.0,4
5539,Bobsleigh,1994,92.0,6
5540,Bobsleigh,1994,93.0,11
5541,Bobsleigh,1994,94.0,6
5542,Bobsleigh,1994,95.0,9
5543,Bobsleigh,1994,96.0,3
