,Sport,Year,Age,count
5271,Cycling,2008,25.0,59
5272,Cycling,2008,26.0,41
5273,Cycling,2008,27.0,53
5274,Cycling,2008,28.0,49
5275,Cycling,2008,29.0,25
5276,Cycling,2008,30.0,27
5277,Cycling,2008,31.0,27
5278,Cycling,2008,32.0,42
5279,Cycling,2008,33.0,34
5280,Cycling,2008,34.0,27
5281,Cycling,2008,35.0,11
5282,Cycling,2008,36.0,10
5283,Cycling,2008,37.0,10
5284,Cycling,2008,38.0,3
5285,Cycling,2008,39.0,8
5286,Cycling,2008,43.0,2
5287,Cycling,2008,49.0,2
5288,Cycling,2012,18.0,3
5289,Cycling,2012,19.0,12
5290,Cycling,2012,20.0,26
5291,Cycling,2012,21.0,41
5292,Cycling,2012,22.0,29
5293,Cycling,2012,23.0,58
5294,Cycling,2012,24.0,50
5295,Cycling,2012,25.0,59
5296,Cycling,2012,26.0,45
5297,Cycling,2012,27.0,61
5298,Cycling,2012,28.0,41
5299,Cycling,2012,29.0,38
5300,Cycling,2012,30.0,23
5301,Cycling,2012,31.0,36
5302,Cycling,2012,32.0,27
5303,Cycling,2012,33.0,19
5304,Cycling,2012,34.0,8
5305,Cycling,2012,35.0,10
5306,Cycling,2012,36.0,10
5307,Cycling,2012,37.0,9
5308,Cycling,2012,38.0,10
5309,Cycling,2012,39.0,11
5310,Cycling,2012,40.0,2
5311,Cycling,2012,43.0,1
5312,Cycling,2016,18.0,4
5313,Cycling,2016,19.0,11
5314,Cycling,2016,20.0,14
5315,Cycling,2016,21.0,35
5316,Cycling,2016,22.0,36
5317,Cycling,2016,23.0,54
5318,Cycling,2016,24.0,58
5319,Cycling,2016,25.0,61
5320,Cycling,2016,26.0,44
5321,Cycling,2016,27.0,59
5322,Cycling,2016,28.0,59
5323,Cycling,2016,29.0,49
5324,Cycling,2016,30.0,32
5325,Cycling,2016,31.0,44
5326,Cycling,2016,32.0,29
5327,Cycling,2016,33.0,21
5328,Cycling,2016,34.0,17
5329,Cycling,2016,35.0,13
5330,Cycling,2016,36.0,10
5331,Cycling,2016,37.0,7
5332,Cycling,2016,38.0,2
5333,Cycling,2016,39.0,1
5334,Cycling,2016,40.0,3
5335,Cycling,2016,42.0,2
5336,Cycling,2016,43.0,1
5337,Cycling,2016,44.0,1
5338,Diving,1904,18.0,1
5339,Diving,1904,23.0,1
5340,Diving,1904,30.0,1
5341,Diving,1906,16.0,2
5342,Diving,1906,18.0,1
5343,Diving,1906,19.0,1
5344,Diving,1906,21.0,1
5345,Diving,1906,22.0,1
5346,Diving,1906,23.0,1
5347,Diving,1906,24.0,2
5348,Diving,1906,25.0,1
5349,Diving,1906,27.0,2
5350,Diving,1906,29.0,2
5351,Diving,1906,30.0,1
5352,Diving,1906,32.0,1
5353,Diving,1906,36.0,1
5354,Diving,1906,42.0,1
5355,Diving,1906,51.0,1
5356,Diving,1908,15.0,1
5357,Diving,1908,18.0,3
5358,Diving,1908,19.0,2
5359,Diving,1908,20.0,3
5360,Diving,1908,21.0,2
5361,Diving,1908,22.0,1
5362,Diving,1908,23.0,3
5363,Diving,1908,24.0,2
5364,Diving,1908,25.0,3
5365,Diving,1908,26.0,4
5366,Diving,1908,29.0,2
5367,Diving,1908,32.0,3
5368,Diving,1908,34.0,1
5369,Diving,1908,40.0,1
5370,Diving,1912,15.0,1
5371,Diving,1912,16.0,1
5372,Diving,1912,17.0,12
5373,Diving,1912,18.0,9
5374,Diving,1912,19.0,8
5375,Diving,1912,20.0,4
5376,Diving,1912,21.0,5
5377,Diving,1912,22.0,5
5378,Diving,1912,23.0,4
5379,Diving,1912,24.0,2
5380,Diving,1912,25.0,7
5381,Diving,1912,26.0,1
5382,Diving,1912,27.0,6
5383,Diving,1912,28.0,6
5384,Diving,1912,29.0,3
5385,Diving,1912,30.0,1
5386,Diving,1912,35.0,3
5387,Diving,1912,36.0,2
5388,Diving,1912,38.0,2
5389,Diving,1912,39.0,1
5390,Diving,1912,44.0,1
5391,Diving,1912,48.0,1
5392,Diving,1920,13.0,3
5393,Diving,1920,14.0,1
5394,Diving,1920,15.0,1
5395,Diving,1920,16.0,1
5396,Diving,1920,18.0,2
5397,Diving,1920,19.0,4
5398,Diving,1920,20.0,10
5399,Diving,1920,21.0,3
5400,Diving,1920,22.0,1
5401,Diving,1920,23.0,7
5402,Diving,1920,24.0,5
5403,Diving,1920,25.0,3
5404,Diving,1920,26.0,7
5405,Diving,1920,27.0,4
5406,Diving,1920,28.0,2
5407,Diving,1920,29.0,2
5408,Diving,1920,31.0,1
5409,Diving,1920,32.0,3
5410,Diving,1920,34.0,3
5411,Diving,1924,14.0,2
5412,Diving,1924,15.0,1
5413,Diving,1924,17.0,6
5414,Diving,1924,18.0,3
5415,Diving,1924,19.0,2
5416,Diving,1924,20.0,4
5417,Diving,1924,21.0,8
5418,Diving,1924,22.0,5
5419,Diving,1924,23.0,5
5420,Diving,1924,24.0,6
5421,Diving,1924,25.0,3
5422,Diving,1924,26.0,2
5423,Diving,1924,27.0,2
5424,Diving,1924,28.0,3
5425,Diving,1924,29.0,5
5426,Diving,1924,30.0,2
5427,Diving,1924,31.0,3
5428,Diving,1924,32.0,3
5429,Diving,1928,12.0,1
5430,Diving,1928,15.0,1
5431,Diving,1928,16.0,2
5432,Diving,1928,17.0,1
5433,Diving,1928,18.0,2
5434,Diving,1928,19.0,9
5435,Diving,1928,20.0,4
5436,Diving,1928,21.0,5
5437,Diving,1928,22.0,5
5438,Diving,1928,23.0,4
5439,Diving,1928,24.0,4
5440,Diving,1928,25.0,7
5441,Diving,1928,26.0,3
5442,Diving,1928,27.0,2
5443,Diving,1928,28.0,1
5444,Diving,1928,29.0,2
5445,Diving,1928,30.0,1
5446,Diving,1928,31.0,1
5447,Diving,1928,33.0,2
5448,Diving,1932,15.0,1
5449,Diving,1932,17.0,2
5450,Diving,1932,19.0,2
5451,Diving,1932,20.0,8
5452,Diving,1932,21.0,4
5453,Diving,1932,22.0,3
5454,Diving,1932,23.0,2
5455,Diving,1932,24.0,2
5456,Diving,1932,25.0,3
5457,Diving,1936,13.0,1
5458,Diving,1936,14.0,2
5459,Diving,1936,15.0,3
5460,Diving,1936,16.0,5
5461,Diving,1936,17.0,7
5462,Diving,1936,18.0,2
5463,Diving,1936,19.0,9
5464,Diving,1936,20.0,7
5465,Diving,1936,21.0,8
5466,Diving,1936,22.0,7
5467,Diving,1936,23.0,8
5468,Diving,1936,24.0,10
5469,Diving,1936,25.0,4
5470,Diving,1936,26.0,2
5471,Diving,1936,27.0,3
5472,Diving,1936,28.0,1
5473,Diving,1936,29.0,2
5474,Diving,1936,30.0,4
5475,Diving,1948,17.0,3
5476,Diving,1948,18.0,5
5477,Diving,1948,19.0,4
5478,Diving,1948,20.0,2
5479,Diving,1948,21.0,2
5480,Diving,1948,22.0,6
5481,Diving,1948,23.0,4
5482,Diving,1948,24.0,11
5483,Diving,1948,25.0,4
5484,Diving,1948,26.0,2
5485,Diving,1948,27.0,8
5486,Diving,1948,28.0,6
5487,Diving,1948,29.0,4
5488,Diving,1948,30.0,2
5489,Diving,1948,31.0,1
5490,Diving,1948,32.0,2
5491,Diving,1948,33.0,3
5492,Diving,1948,35.0,1
5493,Diving,1948,37.0,2
5494,Diving,1952,15.0,1
5495,Diving,1952,16.0,2
5496,Diving,1952,17.0,5
5497,Diving,1952,18.0,4
5498,Diving,1952,19.0,7
5499,Diving,1952,20.0,4
5500,Diving,1952,21.0,6
5501,Diving,1952,22.0,7
5502,Diving,1952,23.0,10
5503,Diving,1952,24.0,5
5504,Diving,1952,25.0,7
5505,Diving,1952,26.0,9
5506,Diving,1952,27.0,6
5507,Diving,1952,28.0,7
5508,Diving,1952,29.0,2
5509,Diving,1952,30.0,3
5510,Diving,1952,31.0,4
5511,Diving,1952,32.0,1
5512,Diving,1952,33.0,1
5513,Diving,1952,34.0,1
5514,Diving,1952,37.0,1
5515,Diving,1956,15.0,2
5516,Diving,1956,17.0,2
5517,Diving,1956,18.0,7
5518,Diving,1956,19.0,7
5519,Diving,1956,20.0,7
5520,Diving,1956,21.0,4
5521,Diving,1956,22.0,6
5522,Diving,1956,23.0,5
5523,Diving,1956,24.0,6
5524,Diving,1956,25.0,5
5525,Diving,1956,26.0,3
5526,Diving,1956,27.0,2
5527,Diving,1956,28.0,4
5528,Diving,1956,29.0,3
5529,Diving,1956,30.0,2
5530,Diving,1956,31.0,1
5531,Diving,1956,32.0,3
5532,Diving,1956,34.0,1
5533,Diving,1960,16.0,6
5534,Diving,1960,17.0,2
5535,Diving,1960,18.0,6
5536,Diving,1960,19.0,11
5537,Diving,1960,20.0,10
5538,Diving,1960,21.0,5
5539,Diving,1960,22.0,6
5540,Diving,1960,23.0,13
5541,Diving,1960,24.0,6
5542,Diving,1960,25.0,8
5543,Diving,1960,26.0,4
5544,Diving,1960,27.0,4
5545,Diving,1960,28.0,2
5546,Diving,1960,29.0,3
5547,Diving,1960,30.0,1
5548,Diving,1960,31.0,1
5549,Diving,1960,33.0,1
5550,Diving,1960,34.0,2
5551,Diving,1960,36.0,1
5552,Diving,1964,15.0,2
5553,Diving,1964,16.0,1
5554,Diving,1964,17.0,20
5555,Diving,1964,18.0,11
5556,Diving,1964,19.0,9
5557,Diving,1964,20.0,7
5558,Diving,1964,21.0,9
5559,Diving,1964,22.0,6
5560,Diving,1964,23.0,10
5561,Diving,1964,24.0,8
5562,Diving,1964,25.0,2
5563,Diving,1964,26.0,5
5564,Diving,1964,27.0,6
5565,Diving,1964,28.0,4
5566,Diving,1964,32.0,2
5567,Diving,1968,15.0,1
5568,Diving,1968,16.0,4
5569,Diving,1968,17.0,11
5570,Diving,1968,18.0,6
5571,Diving,1968,19.0,11
5572,Diving,1968,20.0,12
5573,Diving,1968,21.0,19
5574,Diving,1968,22.0,8
5575,Diving,1968,23.0,5
5576,Diving,1968,24.0,10
5577,Diving,1968,25.0,10
5578,Diving,1968,26.0,3
5579,Diving,1968,27.0,3
5580,Diving,1968,28.0,2
5581,Diving,1968,30.0,1
5582,Diving,1968,31.0,1
5583,Diving,1968,36.0,2
5584,Diving,1972,13.0,1
5585,Diving,1972,14.0,2
5586,Diving,1972,15.0,1
5587,Diving,1972,16.0,3
5588,Diving,1972,17.0,14
5589,Diving,1972,18.0,9
5590,Diving,1972,19.0,11
5591,Diving,1972,20.0,12
5592,Diving,1972,21.0,16
5593,Diving,1972,22.0,8
5594,Diving,1972,23.0,8
5595,Diving,1972,24.0,9
5596,Diving,1972,25.0,8
5597,Diving,1972,26.0,5
5598,Diving,1972,27.0,8
5599,Diving,1972,28.0,4
5600,Diving,1972,29.0,3
5601,Diving,1972,31.0,2
5602,Diving,1976,15.0,2
5603,Diving,1976,16.0,7
5604,Diving,1976,17.0,10
5605,Diving,1976,18.0,9
5606,Diving,1976,19.0,15
5607,Diving,1976,20.0,11
5608,Diving,1976,21.0,15
5609,Diving,1976,22.0,8
5610,Diving,1976,23.0,5
5611,Diving,1976,24.0,4
5612,Diving,1976,25.0,6
5613,Diving,1976,26.0,5
5614,Diving,1976,27.0,1
5615,Diving,1976,28.0,3
5616,Diving,1976,29.0,3
5617,Diving,1976,34.0,1
5618,Diving,1980,13.0,1
5619,Diving,1980,14.0,1
5620,Diving,1980,15.0,1
5621,Diving,1980,17.0,11
5622,Diving,1980,18.0,7
5623,Diving,1980,19.0,10
5624,Diving,1980,20.0,9
5625,Diving,1980,21.0,14
5626,Diving,1980,22.0,8
5627,Diving,1980,23.0,7
5628,Diving,1980,24.0,5
5629,Diving,1980,25.0,2
5630,Diving,1980,26.0,2
5631,Diving,1980,27.0,7
5632,Diving,1980,33.0,1
5633,Diving,1984,13.0,1
5634,Diving,1984,14.0,1
5635,Diving,1984,15.0,4
5636,Diving,1984,16.0,2
5637,Diving,1984,17.0,5
5638,Diving,1984,18.0,10
5639,Diving,1984,19.0,10
5640,Diving,1984,20.0,3
5641,Diving,1984,21.0,13
5642,Diving,1984,22.0,12
5643,Diving,1984,23.0,10
5644,Diving,1984,24.0,10
5645,Diving,1984,25.0,6
5646,Diving,1984,26.0,4
5647,Diving,1984,27.0,6
5648,Diving,1984,28.0,1
5649,Diving,1984,29.0,1
5650,Diving,1988,14.0,3
5651,Diving,1988,15.0,4
5652,Diving,1988,16.0,2
5653,Diving,1988,17.0,6
5654,Diving,1988,18.0,4
5655,Diving,1988,19.0,8
5656,Diving,1988,20.0,10
5657,Diving,1988,21.0,13
5658,Diving,1988,22.0,12
5659,Diving,1988,23.0,15
5660,Diving,1988,24.0,4
5661,Diving,1988,25.0,5
5662,Diving,1988,26.0,10
5663,Diving,1988,27.0,4
5664,Diving,1988,28.0,5
5665,Diving,1988,29.0,3
5666,Diving,1992,13.0,2
5667,Diving,1992,14.0,2
5668,Diving,1992,15.0,1
5669,Diving,1992,16.0,5
5670,Diving,1992,17.0,4
5671,Diving,1992,18.0,9
5672,Diving,1992,19.0,10
5673,Diving,1992,20.0,10
5674,Diving,1992,21.0,9
5675,Diving,1992,22.0,6
5676,Diving,1992,23.0,10
5677,Diving,1992,24.0,10
5678,Diving,1992,25.0,12
5679,Diving,1992,26.0,5
5680,Diving,1992,27.0,6
5681,Diving,1992,28.0,2
5682,Diving,1992,29.0,5
5683,Diving,1992,30.0,2
5684,Diving,1992,31.0,1
5685,Diving,1992,33.0,1
5686,Diving,1996,14.0,4
5687,Diving,1996,15.0,3
5688,Diving,1996,16.0,4
5689,Diving,1996,17.0,12
5690,Diving,1996,18.0,14
5691,Diving,1996,19.0,7
5692,Diving,1996,20.0,14
5693,Diving,1996,21.0,7
5694,Diving,1996,22.0,20
5695,Diving,1996,23.0,14
5696,Diving,1996,24.0,10
5697,Diving,1996,25.0,4
5698,Diving,1996,26.0,7
5699,Diving,1996,27.0,6
5700,Diving,1996,28.0,4
5701,Diving,1996,29.0,5
5702,Diving,1996,30.0,1
5703,Diving,1996,31.0,2
5704,Diving,1996,33.0,1
5705,Diving,2000,14.0,1
5706,Diving,2000,15.0,5
5707,Diving,2000,16.0,13
5708,Diving,2000,17.0,10
5709,Diving,2000,18.0,19
5710,Diving,2000,19.0,15
5711,Diving,2000,20.0,13
5712,Diving,2000,21.0,36
5713,Diving,2000,22.0,25
5714,Diving,2000,23.0,15
5715,Diving,2000,24.0,16
5716,Diving,2000,25.0,15
5717,Diving,2000,26.0,15
5718,Diving,2000,27.0,18
5719,Diving,2000,28.0,8
5720,Diving,2000,29.0,4
5721,Diving,2000,30.0,4
5722,Diving,2000,31.0,3
5723,Diving,2000,32.0,3
5724,Diving,2004,14.0,2
5725,Diving,2004,15.0,2
5726,Diving,2004,16.0,5
5727,Diving,2004,17.0,7
5728,Diving,2004,18.0,17
5729,Diving,2004,19.0,9
5730,Diving,2004,20.0,6
5731,Diving,2004,21.0,14
5732,Diving,2004,22.0,25
5733,Diving,2004,23.0,15
5734,Diving,2004,24.0,16
5735,Diving,2004,25.0,32
5736,Diving,2004,26.0,9
5737,Diving,2004,27.0,8
5738,Diving,2004,28.0,10
5739,Diving,2004,29.0,3
5740,Diving,2004,30.0,10
5741,Diving,2004,31.0,6
5742,Diving,2008,14.0,2
5743,Diving,2008,15.0,8
5744,Diving,2008,16.0,8
5745,Diving,2008,17.0,5
5746,Diving,2008,18.0,8
5747,Diving,2008,19.0,13
5748,Diving,2008,20.0,15
5749,Diving,2008,21.0,15
5750,Diving,2008,22.0,26
5751,Diving,2008,23.0,13
5752,Diving,2008,24.0,9
5753,Diving,2008,25.0,14
5754,Diving,2008,26.0,15
5755,Diving,2008,27.0,6
5756,Diving,2008,28.0,4
5757,Diving,2008,29.0,10
5758,Diving,2008,30.0,5
5759,Diving,2008,31.0,3
5760,Diving,2008,34.0,2
5761,Diving,2008,37.0,1
5762,Diving,2012,14.0,1
5763,Diving,2012,15.0,3
5764,Diving,2012,16.0,3
5765,Diving,2012,17.0,5
5766,Diving,2012,18.0,10
5767,Diving,2012,19.0,13
5768,Diving,2012,20.0,18
5769,Diving,2012,21.0,18
5770,Diving,2012,22.0,13
5771,Diving,2012,23.0,15
5772,Diving,2012,24.0,12
5773,Diving,2012,25.0,18
5774,Diving,2012,26.0,17
5775,Diving,2012,27.0,14
5776,Diving,2012,28.0,2
5777,Diving,2012,29.0,5
5778,Diving,2012,30.0,5
5779,Diving,2012,31.0,4
5780,Diving,2012,32.0,4
5781,Diving,2012,33.0,1
5782,Diving,2016,15.0,3
5783,Diving,2016,16.0,2
5784,Diving,2016,17.0,7
5785,Diving,2016,18.0,12
5786,Diving,2016,19.0,9
5787,Diving,2016,20.0,13
5788,Diving,2016,21.0,18
5789,Diving,2016,22.0,13
5790,Diving,2016,23.0,14
5791,Diving,2016,24.0,16
5792,Diving,2016,25.0,11
5793,Diving,2016,26.0,12
5794,Diving,2016,27.0,11
5795,Diving,2016,28.0,10
5796,Diving,2016,29.0,5
5797,Diving,2016,30.0,9
5798,Diving,2016,31.0,7
5799,Diving,2016,32.0,2
5800,Diving,2016,33.0,1
5801,Diving,2016,35.0,3
5802,Equestrianism,1900,20.0,1
5803,Equestrianism,1900,22.0,3
5804,Equestrianism,1900,24.0,1
5805,Equestrianism,1900,29.0,2
5806,Equestrianism,1900,30.0,5
5807,Equestrianism,1900,31.0,1
5808,Equestrianism,1900,32.0,4
5809,Equestrianism,1900,34.0,2
5810,Equestrianism,1900,36.0,1
5811,Equestrianism,1900,38.0,1
5812,Equestrianism,1900,39.0,2
5813,Equestrianism,1900,41.0,1
5814,Equestrianism,1900,42.0,2
5815,Equestrianism,1900,43.0,3
5816,Equestrianism,1900,44.0,1
5817,Equestrianism,1900,45.0,2
5818,Equestrianism,1900,48.0,3
5819,Equestrianism,1900,49.0,1
5820,Equestrianism,1900,52.0,2
5821,Equestrianism,1900,54.0,2
5822,Equestrianism,1900,56.0,2
5823,Equestrianism,1900,69.0,1
5824,Equestrianism,1912,19.0,2
5825,Equestrianism,1912,20.0,2
5826,Equestrianism,1912,22.0,1
5827,Equestrianism,1912,23.0,7
5828,Equestrianism,1912,25.0,9
5829,Equestrianism,1912,26.0,8
5830,Equestrianism,1912,27.0,3
5831,Equestrianism,1912,28.0,3
5832,Equestrianism,1912,29.0,3
5833,Equestrianism,1912,30.0,9
5834,Equestrianism,1912,31.0,13
5835,Equestrianism,1912,32.0,12
5836,Equestrianism,1912,34.0,5
5837,Equestrianism,1912,35.0,1
5838,Equestrianism,1912,36.0,9
5839,Equestrianism,1912,37.0,4
5840,Equestrianism,1912,38.0,2
5841,Equestrianism,1912,39.0,3
5842,Equestrianism,1912,40.0,4
5843,Equestrianism,1912,41.0,6
5844,Equestrianism,1912,44.0,1
5845,Equestrianism,1912,45.0,3
5846,Equestrianism,1912,46.0,1
5847,Equestrianism,1912,47.0,4
5848,Equestrianism,1912,49.0,3
5849,Equestrianism,1912,51.0,1
5850,Equestrianism,1920,21.0,1
5851,Equestrianism,1920,23.0,3
5852,Equestrianism,1920,24.0,8
5853,Equestrianism,1920,25.0,4
5854,Equestrianism,1920,26.0,9
5855,Equestrianism,1920,27.0,6
5856,Equestrianism,1920,28.0,10
5857,Equestrianism,1920,29.0,10
5858,Equestrianism,1920,30.0,1
5859,Equestrianism,1920,31.0,10
5860,Equestrianism,1920,32.0,12
5861,Equestrianism,1920,33.0,4
5862,Equestrianism,1920,34.0,6
5863,Equestrianism,1920,35.0,6
5864,Equestrianism,1920,36.0,1
5865,Equestrianism,1920,37.0,2
5866,Equestrianism,1920,38.0,5
5867,Equestrianism,1920,39.0,3
5868,Equestrianism,1920,40.0,4
5869,Equestrianism,1920,41.0,1
5870,Equestrianism,1920,42.0,2
5871,Equestrianism,1920,43.0,3
5872,Equestrianism,1920,44.0,2
5873,Equestrianism,1920,59.0,1
5874,Equestrianism,1924,21.0,2
5875,Equestrianism,1924,22.0,2
5876,Equestrianism,1924,23.0,2
5877,Equestrianism,1924,24.0,5
5878,Equestrianism,1924,25.0,13
5879,Equestrianism,1924,26.0,9
5880,Equestrianism,1924,27.0,8
5881,Equestrianism,1924,28.0,7
5882,Equestrianism,1924,29.0,8
5883,Equestrianism,1924,30.0,22
5884,Equestrianism,1924,31.0,14
5885,Equestrianism,1924,32.0,4
5886,Equestrianism,1924,33.0,14
5887,Equestrianism,1924,34.0,5
5888,Equestrianism,1924,35.0,17
5889,Equestrianism,1924,36.0,10
5890,Equestrianism,1924,37.0,5
5891,Equestrianism,1924,38.0,10
5892,Equestrianism,1924,39.0,4
5893,Equestrianism,1924,40.0,2
5894,Equestrianism,1924,41.0,1
5895,Equestrianism,1924,42.0,2
5896,Equestrianism,1924,44.0,6
5897,Equestrianism,1924,45.0,2
5898,Equestrianism,1924,46.0,1
5899,Equestrianism,1924,47.0,2
5900,Equestrianism,1924,56.0,1
5901,Equestrianism,1924,59.0,1
5902,Equestrianism,1928,24.0,4
5903,Equestrianism,1928,26.0,4
5904,Equestrianism,1928,27.0,5
5905,Equestrianism,1928,28.0,8
5906,Equestrianism,1928,29.0,6
5907,Equestrianism,1928,30.0,19
5908,Equestrianism,1928,31.0,4
5909,Equestrianism,1928,32.0,10
5910,Equestrianism,1928,33.0,6
5911,Equestrianism,1928,34.0,18
5912,Equestrianism,1928,35.0,19
5913,Equestrianism,1928,36.0,7
5914,Equestrianism,1928,37.0,13
5915,Equestrianism,1928,38.0,8
5916,Equestrianism,1928,39.0,18
5917,Equestrianism,1928,40.0,16
5918,Equestrianism,1928,41.0,7
5919,Equestrianism,1928,42.0,8
5920,Equestrianism,1928,43.0,2
5921,Equestrianism,1928,44.0,5
5922,Equestrianism,1928,45.0,6
5923,Equestrianism,1928,46.0,2
5924,Equestrianism,1928,47.0,3
5925,Equestrianism,1928,48.0,4
5926,Equestrianism,1928,49.0,4
5927,Equestrianism,1928,50.0,2
5928,Equestrianism,1928,51.0,2
5929,Equestrianism,1928,56.0,2
5930,Equestrianism,1928,63.0,2
5931,Equestrianism,1932,28.0,10
5932,Equestrianism,1932,30.0,1
5933,Equestrianism,1932,31.0,4
5934,Equestrianism,1932,32.0,1
5935,Equestrianism,1932,34.0,6
5936,Equestrianism,1932,36.0,10
5937,Equestrianism,1932,38.0,8
5938,Equestrianism,1932,40.0,2
5939,Equestrianism,1932,42.0,1
5940,Equestrianism,1932,43.0,2
5941,Equestrianism,1932,44.0,2
5942,Equestrianism,1932,45.0,6
5943,Equestrianism,1932,46.0,2
5944,Equestrianism,1932,49.0,4
5945,Equestrianism,1936,22.0,1
5946,Equestrianism,1936,23.0,2
5947,Equestrianism,1936,24.0,4
5948,Equestrianism,1936,25.0,2
5949,Equestrianism,1936,26.0,6
5950,Equestrianism,1936,27.0,7
5951,Equestrianism,1936,28.0,17
5952,Equestrianism,1936,29.0,12
5953,Equestrianism,1936,30.0,26
5954,Equestrianism,1936,31.0,9
5955,Equestrianism,1936,32.0,9
5956,Equestrianism,1936,33.0,10
5957,Equestrianism,1936,34.0,28
5958,Equestrianism,1936,35.0,19
5959,Equestrianism,1936,36.0,11
5960,Equestrianism,1936,37.0,19
5961,Equestrianism,1936,38.0,7
5962,Equestrianism,1936,39.0,9
5963,Equestrianism,1936,40.0,14
5964,Equestrianism,1936,42.0,2
5965,Equestrianism,1936,43.0,10
5966,Equestrianism,1936,44.0,4
5967,Equestrianism,1936,46.0,4
5968,Equestrianism,1936,47.0,4
5969,Equestrianism,1936,48.0,4
5970,Equestrianism,1936,49.0,2
5971,Equestrianism,1936,50.0,2
5972,Equestrianism,1936,51.0,2
5973,Equestrianism,1936,52.0,2
5974,Equestrianism,1936,53.0,2
5975,Equestrianism,1936,54.0,2
5976,Equestrianism,1936,57.0,2
5977,Equestrianism,1936,72.0,2
5978,Equestrianism,1948,23.0,4
5979,Equestrianism,1948,25.0,4
5980,Equestrianism,1948,26.0,3
5981,Equestrianism,1948,27.0,7
5982,Equestrianism,1948,28.0,10
5983,Equestrianism,1948,29.0,2
5984,Equestrianism,1948,30.0,2
5985,Equestrianism,1948,31.0,6
5986,Equestrianism,1948,32.0,4
5987,Equestrianism,1948,33.0,6
5988,Equestrianism,1948,34.0,12
5989,Equestrianism,1948,35.0,18
5990,Equestrianism,1948,36.0,9
5991,Equestrianism,1948,37.0,16
5992,Equestrianism,1948,38.0,8
5993,Equestrianism,1948,39.0,6
5994,Equestrianism,1948,40.0,5
5995,Equestrianism,1948,41.0,6
5996,Equestrianism,1948,42.0,6
5997,Equestrianism,1948,43.0,2
5998,Equestrianism,1948,44.0,2
5999,Equestrianism,1948,45.0,8
6000,Equestrianism,1948,46.0,10
6001,Equestrianism,1948,47.0,5
6002,Equestrianism,1948,48.0,3
6003,Equestrianism,1948,49.0,4
6004,Equestrianism,1948,50.0,3
6005,Equestrianism,1948,53.0,4
6006,Equestrianism,1948,55.0,2
6007,Equestrianism,1952,18.0,2
6008,Equestrianism,1952,19.0,2
6009,Equestrianism,1952,21.0,4
6010,Equestrianism,1952,22.0,2
6011,Equestrianism,1952,23.0,5
6012,Equestrianism,1952,25.0,13
6013,Equestrianism,1952,26.0,10
6014,Equestrianism,1952,27.0,11
6015,Equestrianism,1952,28.0,7
6016,Equestrianism,1952,29.0,12
6017,Equestrianism,1952,30.0,6
6018,Equestrianism,1952,31.0,17
6019,Equestrianism,1952,32.0,12
6020,Equestrianism,1952,33.0,10
6021,Equestrianism,1952,34.0,11
6022,Equestrianism,1952,35.0,10
6023,Equestrianism,1952,36.0,10
6024,Equestrianism,1952,37.0,5
6025,Equestrianism,1952,38.0,16
6026,Equestrianism,1952,39.0,12
6027,Equestrianism,1952,40.0,10
6028,Equestrianism,1952,41.0,14
6029,Equestrianism,1952,42.0,5
6030,Equestrianism,1952,43.0,8
6031,Equestrianism,1952,44.0,12
6032,Equestrianism,1952,45.0,4
6033,Equestrianism,1952,46.0,2
6034,Equestrianism,1952,48.0,4
6035,Equestrianism,1952,50.0,2
6036,Equestrianism,1952,54.0,1
6037,Equestrianism,1952,57.0,2
6038,Equestrianism,1952,58.0,2
6039,Equestrianism,1952,63.0,1
6040,Equestrianism,1956,19.0,2
6041,Equestrianism,1956,20.0,2
6042,Equestrianism,1956,21.0,2
6043,Equestrianism,1956,22.0,8
6044,Equestrianism,1956,23.0,4
6045,Equestrianism,1956,24.0,6
6046,Equestrianism,1956,25.0,8
6047,Equestrianism,1956,26.0,11
6048,Equestrianism,1956,27.0,10
6049,Equestrianism,1956,28.0,8
6050,Equestrianism,1956,29.0,17
6051,Equestrianism,1956,30.0,16
6052,Equestrianism,1956,31.0,25
6053,Equestrianism,1956,32.0,12
6054,Equestrianism,1956,33.0,10
6055,Equestrianism,1956,34.0,6
6056,Equestrianism,1956,35.0,12
6057,Equestrianism,1956,36.0,16
6058,Equestrianism,1956,37.0,8
6059,Equestrianism,1956,38.0,7
6060,Equestrianism,1956,39.0,6
6061,Equestrianism,1956,40.0,8
6062,Equestrianism,1956,41.0,6
6063,Equestrianism,1956,42.0,8
6064,Equestrianism,1956,43.0,4
6065,Equestrianism,1956,44.0,1
6066,Equestrianism,1956,45.0,6
6067,Equestrianism,1956,46.0,2
6068,Equestrianism,1956,47.0,4
6069,Equestrianism,1956,48.0,2
6070,Equestrianism,1956,49.0,2
6071,Equestrianism,1956,51.0,2
6072,Equestrianism,1956,52.0,4
6073,Equestrianism,1956,53.0,3
6074,Equestrianism,1956,54.0,3
6075,Equestrianism,1956,58.0,3
6076,Equestrianism,1956,61.0,3
6077,Equestrianism,1956,67.0,1
6078,Equestrianism,1960,18.0,1
6079,Equestrianism,1960,20.0,12
6080,Equestrianism,1960,21.0,6
6081,Equestrianism,1960,22.0,9
6082,Equestrianism,1960,23.0,13
6083,Equestrianism,1960,24.0,12
6084,Equestrianism,1960,25.0,2
6085,Equestrianism,1960,26.0,12
6086,Equestrianism,1960,27.0,12
